customer_id,age,age_group,job,marital,education,default,housing,loan,has_unknown_value
13873,48,46-55,blue-collar,married,basic.4y,unknown,yes,yes,True
13874,22,18-25,services,single,high.school,no,yes,no,False
13875,56,55+,technician,married,professional.course,no,no,no,False
13876,52,46-55,housemaid,married,basic.4y,no,no,no,False
13877,41,36-45,services,married,professional.course,no,yes,no,False
13878,52,46-55,housemaid,married,basic.4y,no,no,no,False
13879,32,26-35,management,single,high.school,no,no,no,False
13880,52,46-55,housemaid,married,basic.4y,no,no,yes,False
13881,53,46-55,retired,married,basic.9y,unknown,yes,no,True
13882,33,26-35,blue-collar,married,basic.9y,no,no,no,False
13883,55,46-55,entrepreneur,married,professional.course,unknown,yes,no,True
13884,32,26-35,blue-collar,single,professional.course,no,yes,no,False
13885,55,46-55,retired,married,university.degree,no,yes,no,False
13886,28,26-35,admin.,single,university.degree,no,yes,no,False
13887,32,26-35,technician,married,basic.9y,no,yes,no,False
13888,53,46-55,retired,married,basic.9y,unknown,no,no,True
13889,33,26-35,admin.,married,high.school,no,yes,no,False
13890,43,36-45,blue-collar,divorced,basic.4y,no,yes,no,False
13891,28,26-35,blue-collar,single,basic.4y,unknown,yes,no,True
13892,31,26-35,blue-collar,married,high.school,no,yes,no,False
13893,24,18-25,blue-collar,married,basic.9y,no,no,yes,False
13894,32,26-35,admin.,single,university.degree,no,no,no,False
13895,37,36-45,blue-collar,married,basic.9y,unknown,yes,no,True
13896,27,26-35,student,single,high.school,no,yes,no,False
13897,50,46-55,technician,divorced,professional.course,no,no,no,False
13898,35,26-35,admin.,single,university.degree,no,yes,no,False
13899,27,26-35,technician,married,basic.9y,no,yes,yes,False
13900,30,26-35,admin.,single,high.school,no,yes,no,False
13901,29,26-35,admin.,single,high.school,unknown,yes,no,True
13902,50,46-55,technician,divorced,professional.course,no,yes,no,False
13903,50,46-55,blue-collar,divorced,basic.9y,no,unknown,unknown,True
13904,35,26-35,admin.,single,university.degree,no,yes,no,False
13905,55,46-55,entrepreneur,married,professional.course,unknown,yes,no,True
13906,37,36-45,blue-collar,married,basic.9y,unknown,yes,yes,True
13907,26,26-35,student,single,university.degree,unknown,no,yes,True
13908,33,26-35,admin.,married,high.school,no,no,no,False
13909,32,26-35,admin.,single,university.degree,no,no,no,False
13910,32,26-35,blue-collar,married,basic.9y,no,no,yes,False
13911,31,26-35,admin.,single,university.degree,no,no,no,False
13912,29,26-35,admin.,single,high.school,no,yes,no,False
13913,33,26-35,admin.,married,high.school,no,no,no,False
13914,40,36-45,housemaid,married,basic.4y,unknown,no,no,True
13915,30,26-35,admin.,single,university.degree,no,no,no,False
13916,35,26-35,admin.,married,high.school,unknown,no,yes,True
13917,33,26-35,services,married,high.school,no,yes,no,False
13918,38,36-45,entrepreneur,married,basic.9y,no,yes,no,False
13919,54,46-55,blue-collar,divorced,high.school,unknown,no,no,True
13920,39,36-45,services,married,high.school,unknown,yes,no,True
13921,49,46-55,admin.,married,high.school,no,yes,no,False
13922,54,46-55,blue-collar,divorced,high.school,unknown,no,no,True
13923,27,26-35,blue-collar,married,basic.6y,no,yes,no,False
13924,33,26-35,services,married,high.school,no,no,no,False
13925,36,36-45,services,single,high.school,no,yes,no,False
13926,35,26-35,admin.,single,university.degree,no,no,no,False
13927,37,36-45,services,married,basic.9y,no,no,no,False
13928,55,46-55,retired,married,university.degree,no,no,no,False
13929,33,26-35,admin.,married,university.degree,no,yes,no,False
13930,31,26-35,entrepreneur,divorced,university.degree,no,no,no,False
13931,31,26-35,blue-collar,married,professional.course,unknown,no,no,True
13932,32,26-35,technician,single,university.degree,no,yes,no,False
13933,31,26-35,blue-collar,married,basic.6y,no,no,yes,False
13934,32,26-35,technician,single,university.degree,no,yes,no,False
13935,56,55+,management,married,high.school,no,yes,no,False
13936,31,26-35,services,single,high.school,no,yes,no,False
13937,35,26-35,admin.,single,basic.9y,no,yes,no,False
13938,25,18-25,unemployed,married,high.school,unknown,unknown,unknown,True
13939,34,26-35,services,single,high.school,unknown,no,no,True
13940,33,26-35,blue-collar,married,basic.4y,no,yes,no,False
13941,33,26-35,admin.,single,university.degree,no,yes,no,False
13942,38,36-45,technician,married,professional.course,no,yes,yes,False
13943,38,36-45,blue-collar,divorced,basic.9y,no,no,yes,False
13944,29,26-35,services,single,high.school,unknown,yes,no,True
13945,30,26-35,admin.,married,university.degree,no,no,yes,False
13946,30,26-35,admin.,married,university.degree,no,yes,yes,False
13947,29,26-35,admin.,single,high.school,unknown,no,no,True
13948,29,26-35,blue-collar,single,basic.9y,no,no,no,False
13949,33,26-35,blue-collar,single,basic.6y,unknown,yes,yes,True
13950,53,46-55,retired,married,basic.9y,unknown,yes,no,True
13951,41,36-45,services,married,professional.course,no,yes,yes,False
13952,48,46-55,admin.,married,university.degree,no,yes,yes,False
13953,34,26-35,blue-collar,married,basic.9y,unknown,no,yes,True
13954,31,26-35,technician,divorced,professional.course,no,yes,yes,False
13955,40,36-45,retired,married,basic.4y,unknown,yes,no,True
13956,32,26-35,unemployed,married,university.degree,no,yes,no,False
13957,30,26-35,blue-collar,married,basic.9y,no,yes,no,False
13958,37,36-45,technician,married,professional.course,no,yes,no,False
13959,44,36-45,technician,single,university.degree,no,no,yes,False
13960,55,46-55,entrepreneur,married,professional.course,unknown,yes,no,True
13961,42,36-45,services,married,high.school,no,yes,no,False
13962,43,36-45,entrepreneur,divorced,professional.course,no,no,yes,False
13963,29,26-35,admin.,single,high.school,no,no,no,False
13964,35,26-35,admin.,single,university.degree,no,no,no,False
13965,41,36-45,services,married,professional.course,no,no,yes,False
13966,30,26-35,admin.,single,high.school,no,yes,no,False
13967,49,46-55,admin.,married,high.school,no,no,no,False
13968,50,46-55,blue-collar,divorced,basic.9y,no,yes,no,False
13969,40,36-45,blue-collar,married,basic.9y,no,yes,no,False
13970,35,26-35,blue-collar,single,basic.4y,unknown,no,no,True
13971,30,26-35,services,single,high.school,no,yes,no,False
13972,32,26-35,blue-collar,married,basic.6y,no,yes,no,False
13973,38,36-45,blue-collar,divorced,basic.9y,no,no,no,False
13974,27,26-35,services,single,high.school,no,no,no,False
13975,51,46-55,entrepreneur,divorced,high.school,no,no,no,False
13976,38,36-45,blue-collar,divorced,basic.9y,no,no,no,False
13977,38,36-45,blue-collar,divorced,basic.9y,no,unknown,unknown,True
13978,57,55+,retired,single,basic.9y,unknown,unknown,unknown,True
13979,32,26-35,technician,married,unknown,no,yes,no,True
13980,54,46-55,blue-collar,married,basic.4y,no,no,no,False
13981,38,36-45,blue-collar,divorced,basic.9y,no,yes,no,False
13982,35,26-35,admin.,single,university.degree,no,yes,no,False
13983,55,46-55,entrepreneur,married,professional.course,unknown,no,no,True
13984,28,26-35,services,married,high.school,no,no,no,False
13985,32,26-35,technician,married,unknown,no,yes,yes,True
13986,32,26-35,technician,married,unknown,no,no,no,True
13987,28,26-35,services,married,high.school,no,no,no,False
13988,38,36-45,blue-collar,divorced,basic.9y,no,no,yes,False
13989,42,36-45,technician,divorced,university.degree,no,no,yes,False
13990,33,26-35,technician,single,university.degree,no,no,no,False
13991,34,26-35,blue-collar,married,basic.9y,no,no,no,False
13992,29,26-35,blue-collar,single,basic.9y,no,no,no,False
13993,42,36-45,technician,divorced,university.degree,no,yes,no,False
13994,25,18-25,student,single,university.degree,no,no,no,False
13995,33,26-35,services,married,high.school,no,no,no,False
13996,31,26-35,student,single,high.school,unknown,no,no,True
13997,25,18-25,unemployed,married,university.degree,no,no,no,False
13998,31,26-35,blue-collar,married,basic.6y,no,no,no,False
13999,53,46-55,management,married,basic.9y,unknown,yes,yes,True
14000,35,26-35,blue-collar,single,basic.9y,no,yes,no,False
14001,29,26-35,services,married,basic.9y,no,yes,no,False
14002,31,26-35,admin.,single,high.school,unknown,no,no,True
14003,25,18-25,unemployed,married,high.school,unknown,no,no,True
14004,35,26-35,admin.,married,high.school,no,no,no,False
14005,45,36-45,management,married,unknown,no,yes,no,True
14006,45,36-45,blue-collar,married,basic.6y,unknown,no,no,True
14007,30,26-35,services,single,high.school,no,yes,no,False
14008,28,26-35,blue-collar,married,basic.6y,unknown,yes,no,True
14009,40,36-45,technician,single,professional.course,no,yes,yes,False
14010,38,36-45,technician,single,university.degree,no,yes,no,False
14011,46,46-55,admin.,married,university.degree,unknown,no,yes,True
14012,50,46-55,admin.,divorced,basic.9y,no,no,no,False
14013,31,26-35,blue-collar,married,professional.course,unknown,no,no,True
14014,40,36-45,technician,single,professional.course,no,no,no,False
14015,58,55+,admin.,divorced,high.school,no,no,no,False
14016,55,46-55,admin.,married,university.degree,no,no,yes,False
14017,30,26-35,admin.,married,university.degree,no,no,no,False
14018,42,36-45,technician,divorced,university.degree,no,no,no,False
14019,27,26-35,housemaid,married,high.school,no,yes,no,False
14020,31,26-35,blue-collar,single,basic.9y,no,yes,no,False
14021,36,36-45,services,single,high.school,no,no,no,False
14022,30,26-35,unemployed,married,basic.9y,no,no,no,False
14023,28,26-35,housemaid,married,high.school,no,no,no,False
14024,30,26-35,admin.,married,university.degree,no,no,no,False
14025,41,36-45,self-employed,married,basic.9y,no,no,no,False
14026,36,36-45,blue-collar,single,high.school,no,no,no,False
14027,52,46-55,technician,married,professional.course,no,no,no,False
14028,30,26-35,admin.,married,university.degree,no,no,no,False
14029,31,26-35,admin.,married,high.school,no,yes,no,False
14030,37,36-45,blue-collar,single,basic.9y,unknown,no,no,True
14031,36,36-45,services,single,high.school,no,no,no,False
14032,37,36-45,blue-collar,married,basic.9y,unknown,no,no,True
14033,59,55+,blue-collar,married,basic.4y,unknown,no,no,True
14034,52,46-55,unemployed,married,university.degree,unknown,no,yes,True
14035,31,26-35,blue-collar,married,basic.6y,no,yes,no,False
14036,33,26-35,blue-collar,single,basic.6y,unknown,no,yes,True
14037,53,46-55,management,married,basic.9y,unknown,no,yes,True
14038,46,46-55,housemaid,married,basic.4y,unknown,no,no,True
14039,22,18-25,blue-collar,married,professional.course,no,yes,no,False
14040,31,26-35,blue-collar,married,basic.6y,no,yes,yes,False
14041,28,26-35,admin.,single,university.degree,no,no,yes,False
14042,37,36-45,admin.,single,university.degree,no,yes,no,False
14043,32,26-35,blue-collar,married,basic.9y,no,yes,yes,False
14044,30,26-35,admin.,married,university.degree,no,yes,no,False
14045,35,26-35,blue-collar,married,basic.6y,no,yes,no,False
14046,42,36-45,management,divorced,university.degree,no,yes,no,False
14047,30,26-35,services,single,high.school,no,yes,no,False
14048,32,26-35,technician,married,basic.9y,no,no,no,False
14049,41,36-45,self-employed,divorced,professional.course,no,no,no,False
14050,35,26-35,blue-collar,married,basic.6y,no,no,no,False
14051,35,26-35,admin.,single,high.school,no,yes,no,False
14052,29,26-35,blue-collar,married,basic.9y,no,yes,yes,False
14053,41,36-45,admin.,single,university.degree,no,no,no,False
14054,36,36-45,admin.,married,university.degree,unknown,no,no,True
14055,32,26-35,technician,married,unknown,no,yes,no,True
14056,31,26-35,blue-collar,married,basic.6y,no,no,no,False
14057,30,26-35,admin.,married,university.degree,no,no,no,False
14058,25,18-25,unemployed,married,university.degree,no,no,no,False
14059,32,26-35,blue-collar,divorced,professional.course,no,no,no,False
14060,31,26-35,blue-collar,married,basic.9y,unknown,no,no,True
14061,31,26-35,blue-collar,married,basic.6y,no,yes,no,False
14062,36,36-45,blue-collar,single,high.school,no,no,no,False
14063,26,26-35,blue-collar,single,basic.9y,unknown,yes,no,True
14064,52,46-55,technician,married,professional.course,no,no,yes,False
14065,25,18-25,blue-collar,single,basic.9y,no,yes,no,False
14066,29,26-35,blue-collar,single,basic.9y,no,no,no,False
14067,37,36-45,admin.,single,university.degree,no,no,no,False
14068,43,36-45,technician,divorced,basic.9y,no,no,no,False
14069,28,26-35,admin.,married,professional.course,no,no,no,False
14070,36,36-45,blue-collar,single,high.school,no,no,no,False
14071,22,18-25,blue-collar,married,professional.course,no,yes,no,False
14072,41,36-45,blue-collar,single,unknown,unknown,no,no,True
14073,46,46-55,housemaid,married,basic.4y,unknown,no,no,True
14074,26,26-35,admin.,single,high.school,no,no,no,False
14075,25,18-25,technician,single,professional.course,no,yes,no,False
14076,29,26-35,blue-collar,single,basic.9y,no,no,no,False
14077,29,26-35,services,married,high.school,no,yes,yes,False
14078,27,26-35,technician,married,professional.course,no,yes,yes,False
14079,32,26-35,admin.,married,basic.9y,no,no,no,False
14080,45,36-45,unemployed,married,university.degree,no,yes,no,False
14081,54,46-55,blue-collar,single,unknown,no,yes,no,True
14082,56,55+,management,married,basic.6y,unknown,no,no,True
14083,32,26-35,blue-collar,married,basic.4y,no,yes,no,False
14084,31,26-35,blue-collar,married,basic.9y,no,no,no,False
14085,35,26-35,blue-collar,married,basic.9y,no,yes,no,False
14086,58,55+,management,married,university.degree,unknown,no,no,True
14087,29,26-35,blue-collar,married,basic.9y,no,yes,no,False
14088,31,26-35,admin.,single,basic.9y,no,yes,no,False
14089,58,55+,management,married,university.degree,unknown,yes,no,True
14090,33,26-35,entrepreneur,married,university.degree,no,yes,yes,False
14091,27,26-35,blue-collar,single,basic.9y,no,yes,no,False
14092,32,26-35,admin.,single,university.degree,no,no,no,False
14093,27,26-35,blue-collar,single,basic.9y,no,yes,no,False
14094,35,26-35,admin.,married,university.degree,no,yes,yes,False
14095,26,26-35,technician,married,high.school,no,no,no,False
14096,57,55+,blue-collar,married,basic.4y,no,no,no,False
14097,40,36-45,entrepreneur,married,university.degree,no,no,no,False
14098,24,18-25,self-employed,single,professional.course,no,yes,no,False
14099,39,36-45,technician,divorced,university.degree,no,no,no,False
14100,30,26-35,admin.,single,university.degree,no,yes,no,False
14101,31,26-35,technician,single,university.degree,no,yes,no,False
14102,50,46-55,blue-collar,married,basic.4y,no,yes,no,False
14103,30,26-35,admin.,single,university.degree,unknown,yes,no,True
14104,56,55+,unknown,single,basic.9y,no,no,no,True
14105,43,36-45,admin.,married,high.school,no,no,no,False
14106,31,26-35,admin.,single,basic.9y,no,no,no,False
14107,43,36-45,admin.,divorced,high.school,no,yes,no,False
14108,31,26-35,entrepreneur,married,university.degree,unknown,no,no,True
14109,30,26-35,blue-collar,married,basic.9y,no,no,no,False
14110,31,26-35,technician,single,basic.9y,no,yes,no,False
14111,45,36-45,management,married,university.degree,unknown,yes,yes,True
14112,32,26-35,blue-collar,married,basic.9y,no,no,yes,False
